nombre,run,dv,correo,nombre_usuario,contrasena,telefono_contacto,puntos,codigo_agenda,etiqueta,codigo_reserva,fecha,monto,cantidad_personas
"Sr. Margarita Manzanares Garay",3461604,3,Sr.garay@marmol.com,Sr.garay,9WAQbyTcY53wmfj,"+56 2 7298 1500",9106,64099,Vacaciones,553936,2025-03-29,1030000,10
"Sr. Margarita Manzanares Garay",3461604,3,Sr.garay@marmol.com,Sr.garay,9WAQbyTcY53wmfj,"+56 2 7298 1500",9106,64099,Vacaciones,553937,2025-02-28,2000000,10
"Marilu Cepeda Valladares",9092402,8,Mariluvalladares@wass.com,maceva,Sc61xTSjG,"+56 2 5526 7714",9090,70810,Aniversario,553942,2026-02-11,1413000,9
"Sra. Óscar Flórez Gutiérrez",25605120,6,sra.1231@viajesanma.ceele,sra.8561,R5HWyvNRM3rFgaUl,"+56 2 7940 1966",4041,65600,"Salida con Familia",553945,2025-02-22,1400000,7
"Sra. Óscar Flórez Gutiérrez",25.605.120,6,sra.1231@viajesanma.ceele,sra.8561,R5HWyvNRM3rFgaUl,"+56 2 7940 1966",4041,65600,"Salida con Familia",553949,2025/04/25,-511000,7
"Sra. Óscar Flórez Gutiérrez",25605120,6,sra.1231@viajesanma.com,sra.8561,R5HWyvNRM3rFgaUl,"+56 2 7940 1966",4041,65600,"Salida con Familia",553954,2025-01-27,518000,7
"Timoteo Dueñas Pabón",9632174,0,timoteo7507@viajesanma.com,Timoteopabón,3rRVs4SeHzBoJfOA,"+56 9 4879 3293",7576,62983,Aniversario,553955,2025-05-17,684000,4
"Timoteo Dueñas Pabón",9632174,0,timoteo7507@viajesanma.com,Timoteopabón,3rRVs4SeHzBoJfOA,"+56 9 4879 3293",7576,62983,Aniversario,553956,2026-03-24,492000,4
"Sra. Samuel Muñiz Ávalos",430163,3,sra.8855@wass.com,Sra.ávalos,ROGH3Ip9mcdtR,"+56 2 2888 2673",7896,62469,"Salida con Familia",553964,2025-01-22,288000,4
"Sra. Samuel Muñiz Ávalos",430163,3,sra.8855@wass.com,Sra.ávalos,ROGH3Ip9mcdtR,"+56 2 2888 2673",7896,62469,"Salida con Familia",553970,2025-01-02,392000,4
"Sra. Samuel Muñiz Ávalos",430163,3,sra.8855@wass.com,Sra.ávalos,ROGH3Ip9mcdtR,"+56 2 2888 2673",7896,62469,"Salida con Familia",553973,2025-03-28,620000,4
"Mateo Galarza Cerda",22666561,7,Mateocerda@edubus.cal,magace,xY8daEto,"+56 9 5741 2926",3614,66448,"Cena de Trabajo",553974,2025-08-06,848000,8
"Mateo Galarza Cerda",22666561,,,magace,xY8daEto,"+56 9 5741 2926",3614,,"Cena de Trabajo",553975,,1384000,
"Carmen Cedillo Leal",21572222,8,cacele@outluc.com,carmen7335,z2bi9oT1TeWOjWBN,"+56 2 2784 5653",5519,62476,"Cena de Trabajo",553977,2025-02-15,682000,2
"Carmen Cedillo Leal",21.572.222,8,cacele@@outluc.com,carmen7335,z2bi9oT1TeWOjWBN,"+56 2 2784 5653",5519,62476,"Cena de Trabajo",553984,2025/01/01,318000,2
"Roberto Fernández Lemus",22133870,7,rofele@wass.com,Robertolemus,wskgN2xq1,"+56 2 9472 0064",1298,63176,Aniversario,553987,2025-09-15,1194000,6
"Roberto Fernández Lemus",22.133.870,7,rofele@wass.com,Robertolemus,wskgN2xq1,"+56 2 9472 0064",1298,63176,Aniversario,553993,2026-02-10,1140000,6
"Roberto Fernández Lemus",22133870,7,rofele@wass.com,Robertolemus,wskgN2xq1,"+56 2 9472 0064",1298,63176,Aniversario,553994,2025-11-28,-1338000,6
"Estela Carranza Pelayo",8760759,3,estela3914@outluc.com,Estelapelayo,XBFrGPcbP7qIP8Kv,"+56 9 4163 4439",7864,66790,"Salida con Amigos",553995,2025-07-14,605000,5
"Estela Carranza Pelayo",8760759,3,estela3914@outluc.com,Estelapelayo,XBFrGPcbP7qIP8Kv,"+56 9 4163 4439",7864,66790,"Salida con Amigos",553996,2026-02-18,505000,5
"Estela Carranza Pelayo",8760759,3,estela3914@outluc.com,Estelapelayo,XBFrGPcbP7qIP8Kv,"+56 9 4163 4439",7864,66790,"Salida con Amigos",554003,2026-03-20,660000,5
"Jaime Botello Meraz",7685742,3,jabome@@edubus.cal,jaime1022,6xl41o0R,+56-9-0992-8348,4949,61894,"Salida con Familia",554004,2025-01-02,948000,6
"Barbara Gastélum Maldonado",15687821,9,bagama@edubus.cal,bagama,InI78zXhXt5jtmM,"+56 2 2038 9174",2659,70511,Vacaciones,554005,2025-06-19,144000,1
"Barbara Gastélum Maldonado",15687821,9,bagama@@edubus.cal,bagama,InI78zXhXt5jtmM,"+56 2 2038 9174",2659,70511,Vacaciones,554006,2025-04-02,-160000,1
"Barbara Gastélum Maldonado",15687821,9,bagama@edubus.cal,bagama,InI78zXhXt5jtmM,"+56 2 2038 9174",2659,70511,Vacaciones,554007,2025-06-14,-107000,1
"Gloria Deleón Castañeda",5.287.740,7,GloriacastaO�eda@wass.com,gldeca,Ye6vwJTaKF,"+56 2 9557 0667",5706,63079,"Cena de Trabajo",554014,2025/11/25,435000,3
"Gloria Deleón Castañeda",,,GloriacastaO�eda@wass.com,gldeca,Ye6vwJTaKF,"+56 2 9557 0667",5706,,,554015,2026-06-16,,3
"Susana Huerta Bernal",23731827,,,suhube,Uk3K3ydtuh5lk,,1337,66828,Vacaciones,554016,,,4
"Susana Huerta Bernal",23731827,7,susana3154@marmol.com,suhube,Uk3K3ydtuh5lk,"+56 2 9783 5196",1337,66828,Vacaciones,554018,2025-03-29,352000,4
"Susana Huerta Bernal",23731827,7,susana3154@marmol.com,suhube,Uk3K3ydtuh5lk,"+56 2 9783 5196",1337,66828,Vacaciones,554019,2025-01-27,476000,4
"Juan Carlos Montez Tejada",312505,0,juan6158@viajesanma.com,jucamote,2oSACCRIQRHU,"+56 9 3381 7290",6988,70175,"Salida con Amigos",554020,2025-11-22,1490000,5
"Juan Carlos Montez Tejada",312505,0,juan6158@viajesanma.com,jucamote,2oSACCRIQRHU,"+56 9 3381 7290",6988,70175,"Salida con Amigos",554021,2025-05-14,-720000,5
"Sra. Carlota Barraza Loera",12925105,0,srcabalo@viajesanma.com,Sra.loera,2foa7MbjbbEs7,"+56 2 4034 4333",9847,68007,Vacaciones,554025,2025-10-02,685000,5
"Sra. Carlota Barraza Loera",12.925.105,0,srcabalo@viajesanma.com,Sra.loera,2foa7MbjbbEs7,+56-2-4034-4333,9847,68007,Vacaciones,554026,2025-01-18,405000,5
"Sra. Carlota Barraza Loera",12925105,0,srcabalo@viajesanma.ceele,Sra.loera,2foa7MbjbbEs7,"+56 2 4034 4333",9847,68007,Vacaciones,554027,2025-03-07,2000000,5
"Agustín Gaona Delagarza",22067287,5,AgustOAndelagarza@tourket.com,aggade,xJOc256JHBom,"+56 9 3323 9137",2533,66459,Vacaciones,554033,2025-09-15,826000,7
"Agustín Gaona Delagarza",22067287,5,AgustOAndelagarza@tourket.com,aggade,xJOc256JHBom,"+56 9 3323 9137",2533,66459,Vacaciones,554039,2025-08-10,140000,7
"Agustín Gaona Delagarza",22067287,5,AgustOAndelagarza@tourket.com,aggade,xJOc256JHBom,"+56 9 3323 9137",2533,66459,Vacaciones,554045,2025-10-26,406000,7
"Sergio Pichardo Lozada",18634810,9,sepilo@edubus.cal,sepilo,fOFu0H6FR5h,"+56 2 2709 1653",7872,68324,Aniversario,554046,2025-02-05,472000,4
,28887837,4,MarOAaocampo@outluc.com,,aoHwKm3x4m,"+56 9 7939 6219",,62732,"Cena de Trabajo",554047,,,8
"María Cristina Salgado Ocampo",28887837,4,MarOAaocampo@outluc.com,maría5116,aoHwKm3x4m,"+56 9 7939 6219",2573,62732,"Cena de Trabajo",554048,2025-07-20,624000,8
"Sr. José Duarte Batista",13900820,0,Sr.batista@@tourket.com,Sr.batista,xTRXchKrA30fVR8,"+56 9 6481 5123",7597,69079,Vacaciones,554053,2026-05-16,76000,1
"Daniela Molina Tapia",20349016,0,daniela7664@outluc.com,Danielatapia,EYpsVj0B33ypJf,"+56 2 5511 3266",7303,63948,Vacaciones,554058,2025-04-29,80000,1
"Daniela Molina Tapia",20349016,0,daniela7664@@outluc.com,Danielatapia,EYpsVj0B33ypJf,"+56 2 5511 3266",7303,63948,Vacaciones,554062,2025/01/31,71000,1
"Florencia Duarte Calvillo",15858959,1,Florenciacalvillo@outluc.com,flduca,zJ78IoyUmI5WQ,"+56 9 6509 1306",6062,61880,"Salida con Familia",554063,2025/06/22,-2682000,9
"Antonio Matías Baeza",26372432,,Antoniobaeza@marmol.com,antonio6568,qDDwhYPujz7b,"+56 2 0517 2384",,64113,Aniversario,554068,,,
"Jorge Delvalle Santana",10832463,5,Jorgesantana@marmol.com,jodesa,gXHcTrb0viS,"+56 9 9771 1037",4966,63471,"Salida con Amigos",554076,2025/01/02,135000,3
"Jorge Delvalle Santana",10832463,5,Jorgesantana@marmol.ceele,jodesa,gXHcTrb0viS,"+56 9 9771 1037",4966,63471,"Salida con Amigos",554077,2026/01/15,567000,3
"Teodoro Reyna Carrero",22334010,5,teodoro4170@marmol.com,Teodorocarrero,JCXnuWzIgqZA3c12,"+56 9 4820 2798",5207,65457,"Salida con Amigos",554078,2026-05-29,1424000,8
"Jorge Arias Córdova",9953932,1,JorgecOIrdova@tourket.com,joarcó,Fxyal3KZnQGkU,"+56 9 9022 3124",8021,62945,"Cena de Trabajo",554080,2025-06-13,594000,3
"Jorge Arias Córdova",9953932,1,JorgecOIrdova@tourket.com,joarcó,Fxyal3KZnQGkU,+56-9-9022-3124,8021,62945,"Cena de Trabajo",554083,2025/01/07,186000,3
"Sra. Reina Carvajal Díaz",13130184,7,Sra.dOAaz@viajesanma.com,sra.2688,GiE7vtJwL,"+56 2 4836 3356",440,70286,"Cena de Trabajo",554084,2025-05-18,684000,2
"Sra. Reina Carvajal Díaz",13130184,7,Sra.dOAaz@viajesanma.com,sra.2688,GiE7vtJwL,+56-2-4836-3356,440,70286,"Cena de Trabajo",554090,2025/10/04,134000,2
"Sra. Rafael Burgos Gracia",26704237,3,sra.2978@viajesanma.com,sra.9895,c32ywIF1YYo,"+56 2 7331 4109",9410,62113,"Cena de Trabajo",554095,2026-04-14,666000,9
"Sra. Rafael Burgos Gracia",26704237,3,sra.2978@viajesanma.com,sra.9895,c32ywIF1YYo,"+56 2 7331 4109",9410,62113,"Cena de Trabajo",554096,2025-04-29,1197000,9
"Marta Benítez Alarcón",19.892.983,2,MartaalarcOIn@wass.com,Martaalarcón,Bov8gk2OU5Y,"+56 2 0892 5487",1751,65226,Vacaciones,554097,2025-10-11,3168000,9
"Marta Benítez Alarcón",19892983,2,,,,"+56 2 0892 5487",1751,,,554098,2025-04-14,2376000,9
"Gustavo Méndez Delrío",20.479.229,1,gustavo4757@edubus.cal,Gustavodelrío,kLz6XseGR,"+56 2 3000 9518",1061,62252,Vacaciones,554104,2025-05-13,-492000,4
"Sra. Verónica Ramón Jáquez",25.298.833,5,Sra.jOequez@edubus.cal,srverajá,KdBKvjHkx2SDY,"+56 9 7164 1813",2790,72122,Aniversario,554105,2026-01-31,-500000,1
"Sra. Verónica Ramón Jáquez",25298833,5,Sra.jOequez@edubus.cal,srverajá,KdBKvjHkx2SDY,"+56 9 7164 1813",2790,72122,Aniversario,554111,2025-03-10,25000,1
"Maricarmen Guevara Ureña",15205839,0,maguur@viajesanma.com,maguur,J1qdX4P0i,"+56 9 8803 0214",2472,65676,"Cena de Trabajo",554119,2026-03-25,122000,2
"Maricarmen Guevara Ureña",15.205.839,0,maguur@viajesanma.com,maguur,J1qdX4P0i,"+56 9 8803 0214",2472,65676,"Cena de Trabajo",554124,2026-08-15,326000,2
"Maricarmen Guevara Ureña",15205839,0,maguur@@viajesanma.com,maguur,J1qdX4P0i,+56-9-8803-0214,2472,65676,"Cena de Trabajo",554132,2026-06-21,-148000,2
"Marisol Llamas Domínquez",4739709,0,marisol5619@@wass.com,marisol6680,BS9cMfaj,"+56 9 1576 9610",8411,62919,"Cena de Trabajo",554134,2025-07-23,992000,8
"Marisol Llamas Domínquez",4.739.709,0,marisol5619@wass.ceele,marisol6680,BS9cMfaj,"+56 9 1576 9610",8411,62919,"Cena de Trabajo",554140,2026-03-16,424000,8
,2982538,,,Marcoslozada,Pq3iomzs7O1eiGqE,"+56 9 2394 9286",6065,63636,,554141,2026-06-03,268000,
"Marcos Valle Lozada",2982538,6,marcos5030@viajesanma.com,Marcoslozada,Pq3iomzs7O1eiGqE,"+56 9 2394 9286",6065,63636,Aniversario,554146,2025-10-27,276000,2
"Marcos Valle Lozada",2982538,6,marcos5030@viajesanma.com,Marcoslozada,Pq3iomzs7O1eiGqE,"+56 9 2394 9286",6065,63636,Aniversario,554147,2025-12-19,368000,2
"Sr. Antonia Orellana Alarcón",27.886.895,8,Sr.alarcOIn@outluc.com,sr.4242,MT4GVb8b0vRG6,"+56 9 6808 3101",5434,64886,Aniversario,554152,2025-01-01,786000,6
"Lucia Holguín Villalobos",20669539,0,,Luciavillalobos,eBTTGQ4JeTo1oz,"+56 9 2625 3693",3818,,Aniversario,,,,6
"Lucia Holguín Villalobos",20669539,0,Luciavillalobos@edubus.cal,Luciavillalobos,eBTTGQ4JeTo1oz,"+56 9 2625 3693",3818,61882,Aniversario,554166,2025-11-26,372000,6
"Lucia Holguín Villalobos",20669539,0,Luciavillalobos@edubus.cal,Luciavillalobos,eBTTGQ4JeTo1oz,"+56 9 2625 3693",3818,61882,Aniversario,554174,2025-08-29,726000,6
"Rosa Zarate Henríquez",544962,6,rozahe@wass.com,rozahe,384lq8JLpo,"+56 9 5575 2218",5239,70880,Aniversario,554179,2025-03-20,666000,6
"Sra. Adriana Villaseñor Tejada",1930225,3,sradvite@wass.com,Sra.tejada,dr1AU5Va,+56-9-6331-5655,1530,68460,"Cena de Trabajo",554180,2025/05/12,504000,3
"Mario Macías Esquivel",24269790,1,Marioesquivel@tourket.com,mamaes,SdFxQgQZcg6,"+56 9 2572 5420",3516,62966,"Salida con Familia",554181,2025-01-26,695000,5
"Mario Macías Esquivel",24269790,1,Marioesquivel@tourket.com,mamaes,SdFxQgQZcg6,"+56 9 2572 5420",3516,62966,"Salida con Familia",554183,2025-04-19,65000,5
"Mario Macías Esquivel",24269790,1,Marioesquivel@tourket.com,mamaes,SdFxQgQZcg6,"+56 9 2572 5420",3516,62966,"Salida con Familia",554188,2025-01-03,1670000,5
"Cristobal Ponce Ramírez",17814588,6,CristobalramOArez@marmol.ceele,Cristobalramírez,Pg8kjI1db,"+56 9 0946 9439",718,64957,"Salida con Amigos",554190,2025-04-12,1040000,10
,17814588,6,,Cristobalramírez,Pg8kjI1db,,,64957,"Salida con Amigos",554191,2025-03-07,760000,
"Sr. Rocio Tijerina Fajardo",924432,8,srrotifa@edubus.cal,sr.4631,PycpKAD4tGeKEyTX,"+56 9 8555 7984",517,70755,Aniversario,554192,2025-05-13,1270000,10
"Sr. Rocio Tijerina Fajardo",924432,8,srrotifa@edubus.cal,sr.4631,PycpKAD4tGeKEyTX,"+56 9 8555 7984",517,70755,Aniversario,554193,2025-08-27,1500000,10
"Rocio Olivárez Esquibel",1692284,6,rocio2762@tourket.com,,,,7960,64389,Aniversario,554201,,88000,
"Rocio Olivárez Esquibel",1692284,6,rocio2762@tourket.com,rocio1971,NLBATiejWG1i5HQ,"+56 2 0313 4044",7960,64389,Aniversario,554202,2025-06-30,1112000,8
"Rocio Olivárez Esquibel",1692284,6,rocio2762@tourket.com,rocio1971,NLBATiejWG1i5HQ,"+56 2 0313 4044",7960,64389,Aniversario,554206,2025-04-14,976000,8
"Jacobo Adorno Apodaca",18175110,0,jaadap@outluc.com,Jacoboapodaca,hEDEkyR9DxF,"+56 2 7808 6512",9455,71872,"Salida con Familia",554213,2025-02-04,339000,3
"Jacobo Adorno Apodaca",,0,jaadap@outluc.com,Jacoboapodaca,hEDEkyR9DxF,+56-2-7808-6512,,71872,"Salida con Familia",,,405000,
"Guillermina Martínez Montero",12596014,6,guillermina4529@edubus.cal,Guillerminamontero,cge666ToEnFNr62P,"+56 2 9061 6380",4781,71904,"Salida con Familia",554218,2025/09/19,942000,6
"Guillermina Martínez Montero",12596014,6,guillermina4529@edubus.cal,Guillerminamontero,cge666ToEnFNr62P,"+56 2 9061 6380",4781,71904,"Salida con Familia",554219,2026-03-08,840000,6
"Guillermina Martínez Montero",12.596.014,6,,,,"+56 2 9061 6380",4781,71904,"Salida con Familia",,2025-05-24,,6
"Elena Cotto Orozco",21129933,9,elcoor@viajesanma.com,elena8190,2KbM4Pg3kPLl,"+56 2 6113 7087",1768,62711,Vacaciones,554221,2026-09-25,470000,10
"Elena Cotto Orozco",21.129.933,9,elcoor@viajesanma.ceele,elena8190,2KbM4Pg3kPLl,+56-2-6113-7087,1768,62711,Vacaciones,554222,2026-08-21,1750000,10
"Elena Cotto Orozco",21129933,9,elcoor@viajesanma.com,elena8190,2KbM4Pg3kPLl,+56-2-6113-7087,1768,62711,Vacaciones,554226,2025-04-06,1290000,10
"Jorge Gálvez Colunga",29141351,0,jogOeco@viajesanma.ceele,jorge847,gh1Qo2KNcaKJ,"+56 9 7755 0370",2620,69073,"Salida con Familia",554227,2025-08-26,825000,5
"Jorge Gálvez Colunga",29141351,0,jogOeco@viajesanma.com,jorge847,gh1Qo2KNcaKJ,"+56 9 7755 0370",2620,69073,"Salida con Familia",554228,2025-04-17,1440000,5
"Jorge Gálvez Colunga",29141351,0,jogOeco@viajesanma.com,jorge847,gh1Qo2KNcaKJ,+56-9-7755-0370,2620,69073,"Salida con Familia",554229,2026-02-02,1070000,5
"Gustavo Figueroa Acevedo",19914954,7,Gustavoacevedo@edubus.ceele,Gustavoacevedo,u3z2w8KaUGQOzOHI,"+56 9 3346 7836",3466,62973,"Salida con Amigos",554230,2026-03-06,436000,4
"Federico Fierro Maya",8988239,7,federico9042@marmol.ceele,Federicomaya,56Dmhr7r89PXY,"+56 2 0255 5835",3951,65924,Vacaciones,554232,2025-01-03,686000,2
"Federico Fierro Maya",8988239,7,federico9042@marmol.com,Federicomaya,56Dmhr7r89PXY,"+56 2 0255 5835",3951,65924,Vacaciones,554236,2025-03-20,238000,2
"Federico Fierro Maya",8.988.239,7,federico9042@marmol.com,Federicomaya,56Dmhr7r89PXY,+56-2-0255-5835,3951,65924,Vacaciones,554237,2025-05-01,-182000,2
"Ester Maya Vázquez",24719866,0,ester3479@outluc.com,ester6444,1rXfdONz,"+56 9 8445 3130",4956,68612,"Salida con Familia",554238,2025-01-01,247000,1
"Sr. César Luevano Marrero",10357080,8,sr.3096@outluc.com,sr.3465,enLyrs9cKQ3m,"+56 9 1032 6415",4282,71576,"Cena de Trabajo",554239,2025-01-28,1400000,8
"Sr. César Luevano Marrero",10357080,8,sr.3096@outluc.com,sr.3465,enLyrs9cKQ3m,"+56 9 1032 6415",4282,71576,"Cena de Trabajo",554245,2025-04-05,2536000,8
"Sr. César Luevano Marrero",10357080,8,sr.3096@outluc.com,sr.3465,enLyrs9cKQ3m,"+56 9 1032 6415",4282,71576,"Cena de Trabajo",554246,2025-08-28,3664000,8
"Sra. Tomás Loya Hernández",9572047,1,srtolohe@@tourket.com,Sra.hernández,7rWBtga0bTvq,+56-2-9547-7354,1317,66437,Vacaciones,554251,2025-07-31,1134000,3
"Sra. Tomás Loya Hernández",9572047,1,srtolohe@tourket.com,Sra.hernández,7rWBtga0bTvq,"+56 2 9547 7354",1317,66437,Vacaciones,554252,2026-01-22,1494000,3
"Sra. Tomás Loya Hernández",9.572.047,1,srtolohe@tourket.com,Sra.hernández,7rWBtga0bTvq,"+56 2 9547 7354",1317,66437,Vacaciones,554253,2025-05-19,516000,3
"Vicente Gonzales González",9718102,0,vicente6097@marmol.com,vigogo,rvcfTPOXrSv4XI,"+56 9 9950 8864",1912,66885,Vacaciones,554254,2025-03-15,252000,4
"José María Menéndez Linares",24655910,4,josOo6548@outluc.com,josé5839,eij4ru5jlhm1V,"+56 2 4589 9735",1033,69442,Vacaciones,554262,2025-02-19,475000,5
"José María Menéndez Linares",24655910,4,josOo6548@outluc.com,josé5839,eij4ru5jlhm1V,"+56 2 4589 9735",1033,69442,Vacaciones,554263,2025-10-08,805000,5
"José María Menéndez Linares",24655910,4,josOo6548@outluc.com,josé5839,eij4ru5jlhm1V,"+56 2 4589 9735",1033,69442,Vacaciones,554264,2025-06-29,725000,5
"María del Carmen Ruiz Marrero",15575542,3,MarOAamarrero@viajesanma.com,Maríamarrero,3jdOZHk2,"+56 2 6434 5853",3168,62412,"Salida con Familia",554265,2026/01/23,430000,5
"María del Carmen Ruiz Marrero",15575542,3,MarOAamarrero@viajesanma.com,Maríamarrero,3jdOZHk2,"+56 2 6434 5853",3168,62412,"Salida con Familia",554266,2026-01-15,725000,5
"María del Carmen Ruiz Marrero",15575542,3,MarOAamarrero@viajesanma.com,Maríamarrero,3jdOZHk2,"+56 2 6434 5853",3168,62412,"Salida con Familia",554267,2025-03-25,790000,5
"Raúl Tapia Casárez",29137220,1,RaOUlcasOerez@edubus.cal,Raúlcasárez,Thb3B80nxl5zeTlQ,"+56 9 6134 6087",4130,71371,"Salida con Amigos",554268,2025-08-23,600000,4
"Sr. Lola Arias Terrazas",3398966,0,srloarte@marmol.ceele,Sr.terrazas,Wg0tv0j2PbBHBA,"+56 9 4169 1476",9721,67197,"Salida con Amigos",554271,2025/03/20,-1570000,5
"Sr. Lola Arias Terrazas",3398966,0,srloarte@marmol.com,Sr.terrazas,Wg0tv0j2PbBHBA,"+56 9 4169 1476",9721,67197,"Salida con Amigos",554272,2025-07-15,330000,5
"Sr. Lola Arias Terrazas",3398966,0,srloarte@marmol.com,Sr.terrazas,Wg0tv0j2PbBHBA,"+56 9 4169 1476",9721,67197,"Salida con Amigos",554275,2026-03-13,550000,5
"Arturo Gallegos Cortez",19677531,5,arturo6373@marmol.com,argaco,91N8BtkvEm,"+56 2 0122 7006",5624,66369,"Cena de Trabajo",554276,2026-02-25,987000,7
"Sr. Javier Páez Ulibarri",8573289,7,srjapOeul@edubus.cal,Sr.ulibarri,bJqCffSb3J33,"+56 2 7661 3195",6856,66316,Vacaciones,554277,2025-01-24,153000,3
"Sr. Javier Páez Ulibarri",8573289,7,srjapOeul@edubus.cal,Sr.ulibarri,bJqCffSb3J33,"+56 2 7661 3195",6856,66316,Vacaciones,554279,2026-02-25,495000,3
"Sr. Javier Páez Ulibarri",8573289,7,srjapOeul@edubus.cal,Sr.ulibarri,bJqCffSb3J33,"+56 2 7661 3195",6856,66316,Vacaciones,554286,2025-12-04,459000,3
"Elsa Duran Verdugo",,,Elsaverdugo@marmol.com,,zRsRGr27HF6d,,2444,,"Cena de Trabajo",554289,2025-02-02,840000,6
"Elsa Duran Verdugo",15834274,0,Elsaverdugo@marmol.com,Elsaverdugo,zRsRGr27HF6d,"+56 2 2916 1391",2444,70065,"Cena de Trabajo",554290,2025-01-09,1308000,6
"Sonia Corral Gutiérrez",27913923,2,sonia4993@edubus.cal,Soniagutiérrez,l3az03SuUBm2gY1,"+56 9 7173 4057",2217,62448,"Cena de Trabajo",554291,2025-12-17,590000,5
"Elena Regalado Cotto",19265895,0,elena4239@tourket.com,Elenacotto,DgWJaG2z3P5TI,+56-9-4390-3671,5935,61560,Aniversario,554297,2025/06/07,670000,5
,19265895,0,elena4239@tourket.com,,DgWJaG2z3P5TI,,5935,61560,Aniversario,,2025-09-14,,5
"Elena Regalado Cotto",19265895,0,elena4239@tourket.com,Elenacotto,DgWJaG2z3P5TI,"+56 9 4390 3671",5935,61560,Aniversario,554299,2025-07-01,775000,5
"Lilia Magaña Garica",12683451,9,lilia1054@edubus.cal,Liliagarica,rWLwrGy2DpNs,"+56 2 1518 6105",8725,71192,Vacaciones,554306,2025-03-31,1224000,9
"Lucia Holguín Villalobos",20669539,0,Luciavillalobos@edubus.cal,Luciavillalobos,eBTTGQ4JeTo1oz,"+56 9 2625 3693",3818,61882,Aniversario,554312,2025-03-04,522000,6
"Rosario Esquibel Montes",9873801,0,roesmo@edubus.cal,Rosariomontes,1YuOXkwpG2,+56-9-0886-5726,4813,63904,"Salida con Amigos",554315,2025-01-02,234000,2
"Rosario Esquibel Montes",9873801,0,roesmo@edubus.cal,Rosariomontes,1YuOXkwpG2,"+56 9 0886 5726",4813,63904,"Salida con Amigos",554323,2025-01-06,642000,2
,22.154.843,,,cristina8372,,,3125,68382,Aniversario,554331,2025/05/29,-163000,1
"Cristina Matos Baca",22154843,4,Cristinabaca@marmol.com,cristina8372,1lKR4mxNoodD8OQ,"+56 2 3861 0924",3125,68382,Aniversario,554334,2025-05-03,198000,1
"Cristina Matos Baca",22154843,4,Cristinabaca@marmol.com,cristina8372,1lKR4mxNoodD8OQ,"+56 2 3861 0924",3125,68382,Aniversario,554335,2025-01-30,146000,1
"David Alvarado Urías",13089095,4,DavidurOAas@marmol.com,Davidurías,Bme5X19hsI3,"+56 2 7920 1234",4615,65664,Vacaciones,554342,2025-01-03,1540000,7
"David Alvarado Urías",13089095,4,DavidurOAas@marmol.com,Davidurías,Bme5X19hsI3,+56-2-7920-1234,4615,65664,Vacaciones,554346,2025-02-23,1141000,7
"Agustín Velásquez Corral",1.991.762,2,agveco@outluc.com,agveco,tBPIg5XeZG,"+56 2 2973 6158",820,70948,Aniversario,554350,2025-01-31,351000,3
"Agustín Velásquez Corral",1991762,2,agveco@outluc.com,agveco,tBPIg5XeZG,"+56 2 2973 6158",820,70948,Aniversario,554354,2025-06-20,600000,3
"Lola Santacruz Espinal",13133837,,Lolaespinal@tourket.com,,q48LDO7k4aoYYmPn,"+56 9 1505 4733",,68960,,554357,2025-07-10,,7
"Lola Santacruz Espinal",13133837,6,Lolaespinal@tourket.com,lola8840,q48LDO7k4aoYYmPn,"+56 9 1505 4733",8903,68960,"Salida con Familia",554359,2025-04-27,1351000,7
"Julio Rivero Hernandes",21573230,4,Juliohernandes@wass.com,jurihe,u4ef6whS,"+56 9 6015 0628",7971,63785,Aniversario,554360,2026-01-08,1206000,9
"Julio Rivero Hernandes",21.573.230,4,Juliohernandes@wass.com,jurihe,u4ef6whS,"+56 9 6015 0628",7971,63785,Aniversario,554365,2025/10/11,-648000,9
"Leonor Quintanilla Urías",15.666.531,2,LeonorurOAas@tourket.ceele,leonor3774,OIwH4IFMj,+56-9-6618-8790,7293,69891,Vacaciones,554366,2025-04-29,1090000,10
"Sta. Silvia Rangel Nava",27.247.056,1,sta.8746@marmol.com,stsirana,PW4UxfLpe,"+56 9 4454 9124",5833,68663,"Cena de Trabajo",554367,2025-03-08,828000,3
"Sta. Silvia Rangel Nava",27.247.056,1,sta.8746@marmol.com,stsirana,PW4UxfLpe,,,68663,,554368,,,3
"Sta. Silvia Rangel Nava",27247056,1,sta.8746@marmol.ceele,stsirana,PW4UxfLpe,"+56 9 4454 9124",5833,68663,"Cena de Trabajo",554374,2025/02/17,711000,3
"Víctor Curiel Solís",17.029.742,3,vOActor3371@tourket.com,Víctorsolís,4NPt6DaBkei8,"+56 2 2657 1633",6681,69186,"Salida con Amigos",554375,2025-07-17,1359000,9
"Lorenzo Esquivel Sosa",,,lorenzo8848@viajesanma.com,Lorenzososa,rg7vL6qH2G,,2094,66994,,554377,2025-06-27,819000,
"Estela Valladares Bernal",5979057,9,estela5714@outluc.com,esvabe,QuqJ1cb2Vb,"+56 2 6520 2348",8403,61594,"Salida con Familia",554379,2025-05-27,149000,1
"Sancho Guerrero Frías",11044168,1,sagufr@viajesanma.com,sagufr,DIHoY89PIRBmltz,+56-2-6874-4985,7703,67347,Aniversario,554386,2025/06/05,1746000,9
