id,correo_usuario,reserva_id,estrellas,descripcion
8116,oleles405@viajesanma.com,109511,13,Regular
8117,,109521,3,Aceptable
8118,racaca290@viajesanma.com,109546,,
8119,racaca290@viajesanma.com,109551,2,No me convenció del todo
8120,guluur621@wass.com,109567,,
8121,Danieljiménez887@wass.com,,3,Aceptable
8122,Danieljiménez887@wass.com,109590,,
8123,maonor134@tourket.com,109604,,
8124,,109614,2,No me convenció del todo
8125,pedro7959605@tourket.com,109624,,
8126,pedro7959605@tourket.com,109625,,
8127,pedro7959605@tourket.com,109626,,
8128,javier8267767@tourket.com,109630,2,No lo recomendaría
8129,Estelapadilla324@wass.com,109643,3,
8130,Maríagaytán831@marmol.com,109647,,
8131,graciela5036741@outluc.com,109656,,
8132,graciela5036741@outluc.com,109657,5,Muy satisfecho
8133,graciela5036741@outluc.com,109661,,
8134,Sta.henríquez142@marmol.com,109666,,
8135,heávsa295@wass.com,,5,Sin duda volveré
8136,Sr.granado451@tourket.com,109684,,
8137,julia3066209@outluc.com,109714,,
8138,Rebecaalicea844@wass.com,109740,4,Bueno
8139,Rebecaalicea844@wass.com,109744,5,Sin duda volveré
8140,Rebecaalicea844@wass.com,109752,,
8141,Elenareséndez296@wass.com,109789,,
8142,Esteracuña505@wass.com,109792,,
8143,Lucasferrer412@outluc.com,109802,93,Me atendieron bien
8144,stmarool540@outluc.com,109808,77,Regular
8145,alcaba134@viajesanma.com,109816,4,Me atendieron bien
8146,alcaba134@viajesanma.com,109818,3,Aceptable
8147,elflza953@outluc.com,109832,20,Me atendieron bien
8148,sta.9358191@wass.com,109836,4,Me atendieron bien
8149,Sergioalvarez894@wass.com,109837,,
8150,Sergioalvarez894@wass.com,109845,3,"Cumplió con mis expectativas, pero sin destacar"
8151,Sergioalvarez894@wass.com,109848,,
8152,casore688@viajesanma.com,109855,,
8153,maría5744972@outluc.com,109862,,
8154,óscezú849@edubus.cal,,1,Muy insatisfecho
8155,Carlosojeda459@marmol.com,109913,,No me convenció del todo
8156,jepego479@marmol.com,109925,2,Hubo varios problemas
8157,matecolo762@edubus.cal,109938,,
8158,,109954,,
8159,Carlossedillo934@tourket.com,109965,2,No lo recomendaría
8160,Carlossedillo934@tourket.com,109966,1,Pésimo
8161,Carlossedillo934@tourket.com,109973,,
8162,Estelapadilla324@wass.com,109989,,
8163,carolina1243398@marmol.com,110010,,Hubo varios problemas
8164,Ceciliaporras578@outluc.com,110014,,
8165,Ceciliaporras578@outluc.com,110019,4,"Satisfecho, pero hay detalles por mejorar"
8166,Ceciliaporras578@outluc.com,110023,,
8167,marome841@wass.com,110042,99,No vuelvo más
8168,marome841@wass.com,110046,,
8169,marome841@wass.com,110051,1,Malo
8170,marome841@wass.com,,,
8171,marome841@wass.com,110055,2,Regular
8172,sara3210951@edubus.cal,110065,66,No me convenció del todo
8174,,110108,4,"Satisfecho, pero hay detalles por mejorar"
8175,elsa2531473@wass.com,110115,1,No vuelvo más
8176,elsa2531473@wass.com,110117,1,Muy insatisfecho
8177,elsa2531473@wass.com,110121,1,Muy insatisfecho
8178,srpareul537@tourket.com,110131,2,Regular
8179,jucacate176@tourket.com,110150,,Me atendieron bien
8180,jucacate176@tourket.com,110151,,
8181,Salvadorornelas952@outluc.com,,,
8182,maeutoma963@wass.com,110168,,
8183,teeses724@marmol.com,,1,Completamente decepcionado
8184,somaco153@wass.com,110213,,
8185,,110217,,No me convenció del todo
8186,,110246,,
8187,margarita5104396@viajesanma.com,110250,,
8188,margarita5104396@viajesanma.com,110252,,
8189,Ernestogómez420@wass.com,,2,Hubo varios problemas
8190,Ernestogómez420@wass.com,110264,5,Superó mis expectativas
8191,Ernestogómez420@wass.com,110266,4,Me atendieron bien
8192,dorotea9511864@marmol.com,110275,,
8193,dorotea9511864@marmol.com,110276,4,Me atendieron bien
8194,dorotea9511864@marmol.com,110277,,
8195,Sta.acevedo242@tourket.com,110281,4,Me atendieron bien
8196,Sta.acevedo242@tourket.com,110282,1,Muy insatisfecho
8197,Isabelaleiva273@outluc.com,110310,,
8198,isabela9927916@edubus.cal,110332,,Hubo varios problemas
8199,cltrpu724@marmol.com,110347,4,Bueno
8200,,,,
8201,,110357,2,No me convenció del todo
8202,alnaag761@marmol.com,110363,,
8203,Maytequesada714@outluc.com,110371,2,Hubo varios problemas
8204,Soniabustamante233@outluc.com,110378,,
8205,,110386,4,Me atendieron bien
8206,Sra.arreola423@marmol.com,110400,2,Hubo varios problemas
8207,Sra.arreola423@marmol.com,110405,,
8208,Sra.arreola423@marmol.com,,,
8209,daniel207325@outluc.com,110415,,
8210,Salvadorpalacios290@viajesanma.com,110432,,Bueno
8211,masaor254@tourket.com,110439,5,Servicio de primera
8212,Albertocervantes264@tourket.com,110448,1,Pésimo
8213,Joséjuárez994@viajesanma.com,110478,,
8214,Sta.henríquez142@marmol.com,110495,,Buena experiencia en general
8215,srfereur365@edubus.cal,110496,29,No lo recomendaría
8216,srfereur365@edubus.cal,110499,,
8217,crarsa817@tourket.com,110509,3,"Cumplió con mis expectativas, pero sin destacar"
8218,crarsa817@tourket.com,110511,,
8219,crarsa817@tourket.com,110517,23,Bueno
8220,sta.8763316@tourket.com,110527,4,Buena experiencia en general
8221,sta.8763316@tourket.com,110532,4,Buena experiencia en general
8222,srinmoca501@viajesanma.com,110550,,
8223,,110594,2,Regular
8224,Virginianava347@marmol.com,110628,1,No vuelvo más
8225,Virginianava347@marmol.com,110634,,
8226,Virginianava347@marmol.com,110636,2,Regular
8227,Virginianava347@marmol.com,110638,1,Completamente decepcionado
8228,mabaes817@edubus.cal,110642,,
8229,jomameca767@tourket.com,,5,Excelente
8230,Sanchogodínez868@outluc.com,110663,,
8231,,110709,2,Hubo varios problemas
8232,ernesto3883537@tourket.com,110716,,
8233,ernesto3883537@tourket.com,110718,3,Podría mejorar
8234,ernesto3883537@tourket.com,110720,5,Superó mis expectativas
8235,mevaqu305@wass.com,110727,2,Hubo varios problemas
8236,emilio4033670@edubus.cal,110733,5,Muy satisfecho
8237,raregu307@viajesanma.com,110762,2,No lo recomendaría
8238,timoteo3232386@tourket.com,110778,,Servicio regular
8239,Jaimelongoria236@viajesanma.com,110795,,
8240,Arturovillanueva191@viajesanma.com,110797,5,Sin duda volveré
8241,alvéro439@tourket.com,110823,,Aceptable
8242,alvéro439@tourket.com,110829,1,Pésimo
8243,mateo5624152@marmol.com,,4,"Satisfecho, pero hay detalles por mejorar"
8244,mateo5624152@marmol.com,,,
8245,esfrar113@viajesanma.com,,,
8246,Gonzalosolano276@edubus.cal,110868,,
8247,Mariogastélum767@tourket.com,110872,,
8248,Estelameraz510@edubus.cal,110893,,
8249,lola114224@tourket.com,110916,1,No vuelvo más
8250,tenial845@viajesanma.com,110920,4,"Satisfecho, pero hay detalles por mejorar"
8251,pealmi476@tourket.com,,,
8252,pealmi476@tourket.com,110934,1,Malo
8253,almami532@tourket.com,110938,2,No me convenció del todo
8254,sredalto390@outluc.com,110957,1,Completamente decepcionado
8255,sredalto390@outluc.com,110959,5,
8256,lumiorse429@viajesanma.com,110961,1,Muy insatisfecho
8257,lumiorse429@viajesanma.com,110969,,
8258,lumiorse429@viajesanma.com,110970,4,Me atendieron bien
8259,marcos6031841@wass.com,110971,5,Sin duda volveré
8260,marcos6031841@wass.com,110972,4,"Satisfecho, pero hay detalles por mejorar"
8261,srjocapr712@wass.com,111006,,
8262,lugafi704@outluc.com,111021,4,"Satisfecho, pero hay detalles por mejorar"
8263,,111024,,
8264,lugafi704@outluc.com,111035,,
8265,mateo688995@wass.com,111065,,
8266,mateo688995@wass.com,111067,5,Servicio de primera
8267,sra.2431901@tourket.com,,,
8268,guadalupe9639467@tourket.com,111125,,
8269,guadalupe9639467@tourket.com,111128,,
8270,guadalupe9639467@tourket.com,111130,1,Completamente decepcionado
8271,romebr232@marmol.com,,2,Regular
8272,yocaal145@marmol.com,111137,43,No lo recomendaría
8273,sonia4827360@outluc.com,111139,,
8274,sonia4827360@outluc.com,111141,1,Muy insatisfecho
8275,grarbe920@edubus.cal,111144,,
8276,Danielaalicea344@marmol.com,,,
8277,estela8247925@wass.com,111211,,
8278,elsa1135511@outluc.com,111215,,
8279,elsa1135511@outluc.com,111218,2,No me convenció del todo
8280,lumana270@wass.com,111227,,
8281,jaime2450607@viajesanma.com,111239,2,No lo recomendaría
8282,jaime2450607@viajesanma.com,,,
8283,óscar3400586@wass.com,,,
8284,sta.9270840@edubus.cal,111254,34,Muy insatisfecho
8285,caorma263@viajesanma.com,111271,,
8286,Sr.guajardo991@wass.com,,,
8287,mariana5482668@viajesanma.com,111291,53,Me atendieron bien
8288,Estelapacheco559@marmol.com,111296,8,Podría mejorar
8289,Hernánrosado402@viajesanma.com,111326,,Completamente decepcionado
8290,Hernánrosado402@viajesanma.com,111327,,
8291,sra.5596864@outluc.com,111332,,Superó mis expectativas
8292,Clarasoria525@wass.com,111353,,
8293,Césarvalverde793@marmol.com,111374,2,No me convenció del todo
8294,Césarvalverde793@marmol.com,111377,,
8295,sta.9588609@viajesanma.com,111383,3,Podría mejorar
8296,sta.9588609@viajesanma.com,111390,,
8297,rocio3393255@edubus.cal,111399,,
8298,Raúllozada880@marmol.com,111412,3,Aceptable
8299,tegues747@tourket.com,111427,,Excelente
8300,,111431,5,Muy satisfecho
8301,Sr.acevedo879@edubus.cal,111434,3,"Cumplió con mis expectativas, pero sin destacar"
8302,germán7896769@wass.com,111438,2,Hubo varios problemas
8303,sra.6645978@outluc.com,111469,,
8304,Mateoanda164@outluc.com,111478,78,Hubo varios problemas
8305,agcaco115@tourket.com,111482,,
8306,Jaimepeña295@wass.com,111532,,
8307,Mónicaburgos781@tourket.com,111551,4,Me atendieron bien
8308,Claudiareyna794@tourket.com,111571,,
8309,santiago9224193@viajesanma.com,111583,1,Malo
8310,santiago9224193@viajesanma.com,111584,,
8311,sr.7926462@marmol.com,111592,1,Malo
8312,Santiagobeltrán904@wass.com,111601,,
8313,mario2445776@viajesanma.com,111618,,
8314,,111637,30,"Cumplió con mis expectativas, pero sin destacar"
8315,Danielgil748@tourket.com,111642,,No me convenció del todo
8316,Sta.corona840@tourket.com,111647,2,Regular
8317,Sta.corona840@tourket.com,111648,,
8318,stloroca900@marmol.com,111650,86,Servicio regular
8319,stloroca900@marmol.com,111659,41,Podría mejorar
8320,,111662,2,
8321,horoma820@marmol.com,111663,5,Superó mis expectativas
8322,magdalena2503738@edubus.cal,111677,49,Muy insatisfecho
8323,Gracielaferrer565@edubus.cal,111688,,
8324,,,5,Excelente
8325,Gracielaferrer565@edubus.cal,111693,,Superó mis expectativas
8326,,111694,,
8327,lorenzo6282381@marmol.com,,8,
8328,madecamape194@viajesanma.com,111703,3,Aceptable
8329,josé9740197@viajesanma.com,111727,,
8330,josé9740197@viajesanma.com,111729,1,Malo
8331,josé9740197@viajesanma.com,111735,4,Buena experiencia en general
8332,federico6855281@tourket.com,111736,,
8333,federico6855281@tourket.com,111739,,
8334,Homerobustamante964@wass.com,111750,,
8335,cldípi187@viajesanma.com,111759,,
8336,paesmo894@viajesanma.com,111770,,
8337,paesmo894@viajesanma.com,111772,5,Muy satisfecho
8338,paesmo894@viajesanma.com,111774,,
8339,Eloisagarrido642@marmol.com,111784,1,Malo
8340,adela1211424@viajesanma.com,111803,4,Me atendieron bien
8341,srirbafl220@edubus.cal,111808,,"Cumplió con mis expectativas, pero sin destacar"
8342,sadeanlo750@viajesanma.com,,3,Aceptable
8343,rochbe319@tourket.com,111831,5,Sin duda volveré
8344,flbale180@marmol.com,111834,9,
8345,Sta.delgadillo160@outluc.com,112748,,
8346,srracaal432@wass.com,111840,3,"Cumplió con mis expectativas, pero sin destacar"
8347,srracaal432@wass.com,111842,1,No vuelvo más
8348,josé5192662@wass.com,111869,,
8349,anbaib481@edubus.cal,111882,,
8350,anbaib481@edubus.cal,111884,,Sin duda volveré
8351,Carolinaborrego238@marmol.com,,,
8352,Carolinaborrego238@marmol.com,111890,,
8353,Carolinaborrego238@marmol.com,111892,4,Bueno
8354,Gabrielaalcaraz113@marmol.com,111905,3,Aceptable
8355,Gabrielaalcaraz113@marmol.com,111911,,
8356,Gabrielaalcaraz113@marmol.com,111916,3,Aceptable
8357,Sra.sanabria958@edubus.cal,111924,,
8358,Martínvásquez498@outluc.com,111934,,
8359,miguel6953675@outluc.com,111938,,
8360,Concepciónanguiano833@tourket.com,111943,,
8361,,111946,,
8362,Concepciónanguiano833@tourket.com,,5,Sin duda volveré
8363,Emiliaarmijo452@marmol.com,111963,,
8364,Emiliaarmijo452@marmol.com,111965,1,Malo
8365,esperanza7561972@wass.com,111982,45,Servicio regular
8366,joaquín6096243@tourket.com,111998,,
8367,joaquín6096243@tourket.com,111999,,
8368,,112000,1,Completamente decepcionado
8369,stmagaig212@outluc.com,,,
8370,margarita6882932@tourket.com,,3,Aceptable
8371,Ernestodelvalle958@viajesanma.com,112022,2,No lo recomendaría
8372,argabe875@marmol.com,,1,Muy insatisfecho
8373,lomaso370@marmol.com,,13,Muy insatisfecho
8374,sra.5046480@tourket.com,112062,,
8375,Sta.delgadillo160@outluc.com,112749,,
8376,Rodrigomontes845@viajesanma.com,112091,,
8377,fecoze683@outluc.com,112109,,
8378,,112126,4,Buena experiencia en general
8379,Sta.menchaca212@tourket.com,112151,,Servicio regular
8380,,112155,,
8381,macael784@viajesanma.com,,,
8382,macael784@viajesanma.com,112174,2,Hubo varios problemas
8383,macael784@viajesanma.com,112176,4,Bueno
8384,macael784@viajesanma.com,112179,,
8385,Anaméndez252@wass.com,112201,,
8386,maría5146627@wass.com,112207,,
8387,maría5146627@wass.com,,,
8388,sr.7241445@wass.com,112220,65,Muy satisfecho
8389,sr.7241445@wass.com,112227,5,Muy satisfecho
8390,sr.7451797@viajesanma.com,112234,90,Servicio regular
8391,sr.7451797@viajesanma.com,112237,,
8392,sr.7451797@viajesanma.com,112240,,
8393,sr.7451797@viajesanma.com,112246,,
8394,Sta.vélez884@tourket.com,112254,,
8395,tenial845@viajesanma.com,112257,4,Me atendieron bien
8396,tenial845@viajesanma.com,112259,5,Servicio de primera
8397,tenial845@viajesanma.com,112261,,
8398,becoca620@tourket.com,112284,18,Podría mejorar
8399,crpere808@tourket.com,112309,,
8400,alcaba134@viajesanma.com,112328,4,"Satisfecho, pero hay detalles por mejorar"
8401,mateo3147170@edubus.cal,112364,2,No me convenció del todo
8402,mateo3147170@edubus.cal,,,
8403,susana6211557@outluc.com,112370,,
8404,,112373,1,Pésimo
8405,jomaflju817@marmol.com,112387,,
8406,Sta.cabán461@tourket.com,,,
8407,Sta.cabán461@tourket.com,112402,,
8408,Sta.cabán461@tourket.com,112410,,
8409,pacahe623@tourket.com,,1,Malo
8410,pacahe623@tourket.com,112422,,
8411,ernesto4778520@edubus.cal,,5,Servicio de primera
8412,adlugu207@marmol.com,112467,,Excelente
8413,Albertoacosta916@wass.com,112481,3,"Cumplió con mis expectativas, pero sin destacar"
8414,yolanda6691824@edubus.cal,112487,,
8415,lumana270@wass.com,112516,18,No me convenció del todo
8416,jomopa723@wass.com,112518,,
8417,Gerardobotello726@viajesanma.com,112530,1,Muy insatisfecho
8418,cacrba774@wass.com,112534,42,Pésimo
8419,Eduardomadrigal629@wass.com,112551,,
8420,Eduardomadrigal629@wass.com,112558,,
8421,berta4607505@tourket.com,112582,35,Excelente
8422,sr.7241445@wass.com,112592,,
8423,stjucémabá162@viajesanma.com,112605,1,Completamente decepcionado
8424,,112623,,
8425,,112634,3,Aceptable
8426,srarsoná213@viajesanma.com,112637,,
8427,srarsoná213@viajesanma.com,112639,1,No vuelvo más
8428,josefina344971@viajesanma.com,112647,,
8429,roberto8294932@tourket.com,112659,,
8430,roberto8294932@tourket.com,112660,3,Aceptable
8431,marcela9324829@wass.com,112711,,Hubo varios problemas
8432,marcela9324829@wass.com,112712,4,Buena experiencia en general
8433,srbepelo445@tourket.com,112727,,
8434,isabel7111882@edubus.cal,112809,,
8435,,112814,,
8436,Andrésvéliz182@edubus.cal,112817,,
8437,Andrésvéliz182@edubus.cal,112818,,
8438,Andrésvéliz182@edubus.cal,112819,,"Cumplió con mis expectativas, pero sin destacar"
8439,Estervillalobos996@wass.com,112831,,
8440,,112840,42,No lo recomendaría
8441,marta2103729@outluc.com,112842,,
8442,Lorenapagan872@viajesanma.com,112851,2,No me convenció del todo
8443,,112853,,
8444,sehiyb598@tourket.com,112857,,
8445,aravay153@edubus.cal,112883,,
8446,sr.5538687@outluc.com,112893,,
8447,ósbole577@viajesanma.com,112895,,
8448,ósbole577@viajesanma.com,112903,1,
8449,sr.6042178@viajesanma.com,112927,1,Muy insatisfecho
8450,,,,
8451,,112929,5,Muy satisfecho
8452,sr.6042178@viajesanma.com,112931,2,No me convenció del todo
8453,sr.6042178@viajesanma.com,112936,75,Me atendieron bien
8454,sr.6042178@viajesanma.com,112938,,
8455,sr.6042178@viajesanma.com,112941,3,Aceptable
8456,jotovi942@viajesanma.com,112943,,
8457,Raúlgarcía387@marmol.com,112945,,
8458,Sr.pizarro190@tourket.com,112950,,
8459,sta.2076767@outluc.com,112980,,
8460,silvia3738332@tourket.com,113020,1,Malo
8461,sr.7241445@wass.com,113049,3,Aceptable
8462,sr.7241445@wass.com,113052,3,Podría mejorar
8463,Sr.acevedo879@edubus.cal,113066,3,Aceptable
8464,Dolorescaballero601@marmol.com,113077,3,Aceptable
8465,Dolorescaballero601@marmol.com,113080,,
8466,martín7141682@tourket.com,113081,2,No lo recomendaría
8467,cecilia1381627@edubus.cal,113087,,
8468,stdétepi368@edubus.cal,113089,,
8469,luraca238@outluc.com,113108,,
8470,luraca238@outluc.com,113115,1,Muy insatisfecho
8471,Sr.alonzo115@outluc.com,113118,,
8472,Elvirahinojosa356@viajesanma.com,113120,1,No vuelvo más
8473,roloor277@tourket.com,113149,1,Pésimo
8474,sr.1870122@viajesanma.com,113165,1,Malo
8475,alfonso5368205@marmol.com,113171,,
8476,crpaar994@marmol.com,113178,3,Aceptable
8477,crpaar994@marmol.com,113183,1,Pésimo
8478,saarag430@edubus.cal,113188,,
8479,saarag430@edubus.cal,,1,
8480,,113200,15,Excelente
8481,Normaabeyta972@wass.com,113202,,
8482,Andreaguardado378@tourket.com,113227,1,Muy insatisfecho
8483,Andreaguardado378@tourket.com,,1,Muy insatisfecho
8484,claudia8316641@viajesanma.com,113253,1,No vuelvo más
8485,Sta.malave268@tourket.com,113275,,
8486,juheal336@tourket.com,113288,4,"Satisfecho, pero hay detalles por mejorar"
8487,juheal336@tourket.com,113292,,
8488,juheal336@tourket.com,113293,4,Me atendieron bien
8489,rocrco693@edubus.cal,113300,4,Buena experiencia en general
8490,rocrco693@edubus.cal,113303,3,Aceptable
8491,teresa293918@wass.com,113306,,No vuelvo más
8492,crmaal295@viajesanma.com,113314,1,Pésimo
8493,crmaal295@viajesanma.com,113317,,
8494,adriana3407675@wass.com,,2,Regular
8495,,113388,5,Muy satisfecho
8496,Ariadnaurrutia681@viajesanma.com,,1,Muy insatisfecho
8497,Ariadnaurrutia681@viajesanma.com,,,
8498,Sr.gurule806@wass.com,113425,,
8499,Ricardorodrígez612@edubus.cal,113436,,
8500,mategugo433@outluc.com,113452,,
8501,macape258@viajesanma.com,113460,3,"Cumplió con mis expectativas, pero sin destacar"
8502,óscar184108@tourket.com,113474,,
8503,,113500,3,Servicio regular
8504,vichar900@wass.com,113501,,
8505,vichar900@wass.com,113505,,
8506,eszate416@tourket.com,113514,,
8507,geagle273@wass.com,113546,,
8508,germán3572901@viajesanma.com,113557,5,Muy satisfecho
8509,Andrearuiz309@outluc.com,113560,,Me atendieron bien
8510,clara1450763@edubus.cal,113561,,
8511,,113562,4,"Satisfecho, pero hay detalles por mejorar"
8512,clara1450763@edubus.cal,113564,2,Hubo varios problemas
8513,sra.5690979@tourket.com,113565,2,Hubo varios problemas
8514,Sta.tejada565@outluc.com,113573,,Buena experiencia en general
8515,alragá795@marmol.com,113579,2,No lo recomendaría
8516,alragá795@marmol.com,113580,1,Pésimo
8517,horacio1035112@viajesanma.com,113593,4,Bueno
8518,Blancapuente777@marmol.com,113621,,
8519,Joséserrato685@wass.com,113630,1,Malo
8520,Joséserrato685@wass.com,113632,,
8521,norolu882@outluc.com,113661,3,Aceptable
8522,Martacenteno678@marmol.com,,3,Aceptable
8523,Sr.barrera752@tourket.com,113672,2,Regular
8524,Sr.barrera752@tourket.com,113674,3,Aceptable
