"Agustín Urrutia Núñez",23575846,6,agustOAn4940@viajes.cl,agustín709,Aht5EugMqqvJ9M,"0 0000 0000",Diurno,Fonasa,"Full time"
"Benito Griego Zayas",21365267,2,begrza@viajes.cl,benito4251,uwR2UHiUsI4AuE8,"+56 2 0279 0855",Diurno,Colmena,"Full time"
"Federico Centeno Rascón",21010790,8,federico8633@viajes.cl,federico5056,1L6HoMOo,"+56 2 6845 0122",Nocturno,"Más vida","Full time"
"Armando Godínez Lugo",24130101,10,armando6407@viajes.cl,armando3927,0kCW8f1Vt,"+56 9 7216 0179",Nocturno,Fonasa,"Part time"
"Anita Campos Holguín",18208303,8,anita9356@viajes.cl,ancaho,oYCZV3Z8dLl84,"+56 2 3405 3885",Nocturno,Consalud,"Part time"
"Sra. Horacio Mondragón Bermúdez",0,3,srhomobe@viajes.cl,srhomobe,tcE2aGpYxq,"+56 2 7830 5549",Nocturno,Fonasa,
"Samuel Báez Arenas",5640591,7,Samuelarenas@viajes.cl,samuel2986,3n5orf7F5hau,"+56 9 0730 6109",Diurno,"Más vida","Full time"
"Óscar Zambrano Rodríguez",2779993,10,OIszaro@viajes.cl,ószaro,yaMVjQ5Cjsg3GvC,"+56 2 9017 0104",Nocturno,Colmena,"Part time"
"Ana Frías Terán",7586572,4,anfrte@viajes.cl,anfrte,MXGOlN286S,"+56 2 8389 3727",Diurno,Colmena,"Full time"
"Homero Escalante Roybal",18097163,7,homero3606@viajes.cl,Homeroroybal,bCSK4db8U0iEE,"+56 2 4002 2833",Diurno,Fonasa,"Part time"
"Sr. Ester Soria Meraz",4392236,10,sr.4297@viajes.cl,sressome,MYcUDVnVocK4a1om,"+56 9 5215 3907",Nocturno,Banmédica,"Full time"
"Óscar Lucio Tamayo",1605309,10,nscartamayo@viajes.cl,ósluta,OtS94bH6l,"+56 2 2143 2395",Diurno,"Más vida","Part time"
"Sr. Jorge Luis Roybal Franco",14452037,8,Sr.franco@viajes.cl,srjolurofr,Fd6vdaFEt,"+56 2 4853 8780",Diurno,"Más vida","Part time"
"Sta. Diego Reyes Mondragón",27640041,10,Sta.mondragOIn@viajes.cl,sta.9842,GlA45VJUFTg,"+56 2 9454 1958",Diurno,Banmédica,"Part time"
"Adela Galindo Muñoz",17339738,10,adgamu@viajes.cl,adgamu,csR4y1dlL8WD8,"+56 9 3718 1804",Diurno,Banmédica,"Full time"
"Sra. Hugo Olivera Soto",12443393,2,srhuolso@viajes.cl,srhuolso,yGCth3p2R5Cdr8aG,"+56 9 5609 7095",Nocturno,Colmena,"Part time"
"Maricarmen Ayala Maldonado",3186135,7,Maricarmenmaldonado@viajes.cl,maayma,sS5kMWj12,"+56 9 8153 7142",Nocturno,Fonasa,"Part time"
"Sra. Mayte Villarreal Negrón",22696528,9,Sra.negrOIn@viajes.cl,srmavine,Y9SAtel4FRWzw5,"+56 9 7234 9585",Diurno,Consalud,"Part time"
"Sta. Silvia Barrientos Córdova",27264573,6,stsibacOI@viajes.cl,stsibacó,nN6f2xpLwD65B,"+56 9 5032 6937",Diurno,"Más vida","Full time"
"Jorge Ocampo Sanabria",24329686,2,jorge8635@viajes.cl,joocsa,rad8bnWXdDiiq,"+56 2 1637 4205",Diurno,Fonasa,"Part time"
"Timoteo Bravo Cardona",20371355,10,timoteo6041@viajes.cl,tibrca,gX7b17uo,"+56 2 5066 7694",Diurno,Consalud,"Part time"
"Ernesto Acuña Posada",2012270,6,Ernestoposada@viajes.cl,eracpo,g4CxFKTkES141id,"+56 9 8982 3590",Diurno,Colmena,"Full time"
"Eva Tórrez Villaseñor",16591584,4,evtOIvi@viajes.cl,eva6479,4y1iActhmCX,"+56 9 9120 6974",Nocturno,Fonasa,"Part time"
"Sta. Cristina Batista Valdez",25138008,2,Sta.valdez@viajes.cl,Sta.valdez,OSxEGde21yQmnr,"+56 9 1726 9496",Diurno,Consalud,"Full time"
"Germán Araña Ponce",13087193,3,germOen7524@viajes.cl,Germánponce,vk8zaHwP8gMcLeW,"+56 2 1536 2319",Nocturno,Fonasa,"Full time"
"Gabriela Rael Cazares",15357589,4,garaca@viajes.cl,Gabrielacazares,xXukVGWl0w5,"+56 2 7156 6223",Nocturno,Consalud,"Part time"
"Victoria Rubio Grijalva",29697243,6,victoria9870@viajes.cl,virugr,dzyRoY3iC,"+56 2 0488 3755",Nocturno,Fonasa,"Full time"
"Luisa Estrada Curiel",21920487,6,Luisacuriel@viajes.cl,luisa4303,8WRIuE9x3aT1,"+56 9 0156 3405",Nocturno,Banmédica,"Full time"
"Joaquín Romero Pineda",20494883,6,joropi@viajes.cl,joropi,9pNae0HeZc,"+56 2 2918 0044",Diurno,Colmena,"Full time"
"Carlos Ruiz Baca",28371026,2,caruba@viajes.cl,carlos8860,mdoTDfB7JEo46,"+56 2 9058 7627",Diurno,Colmena,"Part time"
"Gabriela Mascareñas Vera",21779650,4,Gabrielavera@viajes.cl,gabriela5720,ijjZdsp4H6PCQd4,"+56 9 5555 4730",Nocturno,Colmena,"Full time"
"Sr. Daniel Véliz Maya",6521018,5,sr.7960@viajes.cl,srdavéma,G6nE4De77tFU,"+56 9 7332 7996",Diurno,Banmédica,"Full time"
"Eloisa Madrigal Granado",16354915,8,Eloisagranado@viajes.cl,elmagr,ZdQM6POOGfwWfZ7t,"+56 2 1853 5137",Nocturno,Banmédica,"Part time"
"Marta Urías Cruz",16928843,7,marta9699@viajes.cl,marta572,vAUiEvlWt0v,"+56 9 4814 2071",Diurno,Consalud,"Part time"
"Pedro Saavedra Iglesias",6161041,3,pedro1766@viajes.cl,Pedroiglesias,61di2ss0ApL3,"+56 9 0331 1982",Nocturno,Consalud,"Full time"
"Sra. Vicente Deleón Rivero",17095016,10,Sra.rivero@viajes.cl,srvideri,JLvk8fqtv,"+56 9 8334 9684",Nocturno,Banmédica,"Full time"
"Sra. Daniela Granado Pelayo",9523927,7,srdagrpe@viajes.cl,sra.2281,M6NcJIDifdJ2Oq1,"+56 2 8807 8255",Diurno,Fonasa,"Part time"
"José Gómez Arredondo",15808127,10,jogOIar@viajes.cl,jogóar,gySCNh2fPPsyzfa,"+56 9 2845 3741",Nocturno,Colmena,"Part time"
"Jerónimo Villalpando Blanco",4072896,1,JerOInimoblanco@viajes.cl,jerónimo5432,ewYjX7yUJMYv,"+56 2 4184 5899",Diurno,"Más vida","Full time"
"Patricio Zayas Ballesteros",27163859,10,pazaba@viajes.cl,patricio873,iWMCF1JiTyzMUQCv,"+56 2 9818 0288",Diurno,Consalud,"Full time"
"Amalia Leiva Nieves",598562,5,amalia9799@viajes.cl,Amalianieves,Ang7Y733cccqnr,"+56 9 3422 1177",Diurno,Fonasa,"Part time"
"Sr. Jorge Luis Roybal Franco",14452037,8,Sr.franco@viajes.cl,srjolurofr,Fd6vdaFEt,"+56 2 4853 8780",Diurno,"Más vida","Part time"
"Timoteo Montaño Jimínez",17705640,5,TimoteojimOAnez@viajes.cl,timoteo9925,oBboi6O9ESpvIcD,"+56 9 6583 8294",Nocturno,Banmédica,"Part time"
"Ramona Zambrano Jiménez",4488945,5,razaji@viajes.cl,Ramonajiménez,pDQh1Os8I,"+56 9 9750 5838",Diurno,Colmena,"Full time"
"Ricardo Baca Garibay",0,10,Ricardogaribay@viajes.cl,Ricardogaribay,66mZ03GdFlhDru7P,"+56 9 5285 1821",Nocturno,Banmédica,"Part time"
"Verónica Galarza Cordero",8135415,4,vegaco@viajes.cl,vegaco,AAF6W32sS0d,"+56 2 9177 1004",Diurno,Consalud,"Full time"
"Sta. Óscar Juárez Gamez",1946938,7,stOIsjuga@viajes.cl,sta.1701,jwUQ7WU1irUF,"+56 2 1028 9304",Nocturno,Colmena,"Part time"
"Sr. Fernando Rosado Herrera",23205387,9,sr.5449@viajes.cl,srferohe,E2u17N0kbyB,"+56 2 7662 3943",Nocturno,"Más vida","Full time"
"Mateo Adorno Pulido",16526052,10,Mateopulido@viajes.cl,mateo3972,Zs9Gm85igxxv,"+56 2 0221 0531",Diurno,"Más vida","Part time"
"Isabela Guerrero Medrano",5002290,10,Isabelamedrano@viajes.cl,Isabelamedrano,KWfArc0eP8,"+56 2 7855 7996",Nocturno,"Más vida","Part time"
"Mayte Ornelas Suárez",9192716,10,maorsu@viajes.cl,maorsu,A9trmoCT,"+56 2 2524 5241",Diurno,Colmena,"Part time"
"Marcos Corona Rivera",17614188,3,macori@viajes.cl,Marcosrivera,O6gR8kRT3H,"+56 9 0311 2454",Diurno,Fonasa,"Full time"
"Gabriela Rael Cazares",15357589,4,garaca@viajes.cl,Gabrielacazares,xXukVGWl0w5,"+56 2 7156 6223",Nocturno,Consalud,"Part time"
"Pedro Quintero Ramírez",16754436,3,PedroramOArez@viajes.cl,Pedroramírez,H4lVlqfnahdSYEt,"+56 2 1828 8993",Nocturno,Fonasa,"Full time"
"Sta. María Teresa Serrato Agosto",13498841,10,stmateseag@viajes.cl,stmateseag,uub2rHjm,"+56 9 9628 5654",Diurno,Consalud,"Full time"
"Barbara Montoya Solano",24679871,10,Barbarasolano@viajes.cl,bamoso,QllJWJ0wLuT0Rc0e,"+56 9 2603 7891",Diurno,"Más vida","Full time"
"María Elena Brito Gaona",18646129,10,MarOAagaona@viajes.cl,maelbrga,dF0r6bnDOV72ML9,"+56 2 5087 5535",Nocturno,Fonasa,"Full time"
"Sr. Jerónimo Pacheco Polanco",4465032,10,Sr.polanco@viajes.cl,sr.3725,doM16Fopz90xf,"+56 9 8137 9973",Diurno,Banmédica,"Part time"
"Rosario Cervántez Calderón",9474132,7,RosariocalderOIn@viajes.cl,Rosariocalderón,Ppa7FEsynWTb3uZQ,"+56 9 2627 1678",Nocturno,Colmena,"Full time"
"Gonzalo Dávila Mayorga",5119248,6,godOema@viajes.cl,godáma,GdYYpSYxw0C2,"+56 9 6137 1898",Nocturno,Banmédica,"Full time"
"Cristobal Rojo Medrano",26820086,10,Cristobalmedrano@viajes.cl,crrome,0CWOBnxbSwwop5PC,"+56 2 3460 7671",Nocturno,"Más vida","Full time"
"Sancho Uribe Laboy",16931024,6,sancho2231@viajes.cl,Sancholaboy,0XLZg1mPK,"+56 2 7890 5871",Diurno,Banmédica,"Full time"
"Salvador Mota Lucero",23555518,2,Salvadorlucero@viajes.cl,samolu,3JSfj3IinmnOR,"+56 2 5555 0759",Diurno,Consalud,"Part time"
"Mayte Orosco Guevara",13420942,9,Mayteguevara@viajes.cl,mayte9138,G1w1gx86XhTxhOZ,"+56 9 4143 6033",Diurno,"Más vida","Part time"
"Lourdes Anguiano Gamez",7987955,10,Lourdesgamez@viajes.cl,loanga,TSXfgJf9YW,"+56 9 3609 3230",Diurno,Consalud,"Part time"
"Ramiro Montaño Saiz",6480948,2,ramiro1907@viajes.cl,ramosa,s50AapqIh22l,"+56 9 5993 9887",Diurno,Consalud,"Part time"
"Gabriela Linares Arias",28580640,2,gabriela2800@viajes.cl,gabriela9687,JlqpAu6VMnJ,"+56 2 6348 4718",Diurno,"Más vida","Part time"
"Raúl Gollum Estévez",24238695,7,ragoes@viajes.cl,Raúlestévez,8wFZxHYfX4,"+56 2 6132 9929",Diurno,Fonasa,"Part time"
"Conchita Raya Montero",19956251,7,coramo@viajes.cl,Conchitamontero,7jgvKU31ceC,"+56 2 4274 3013",Diurno,Banmédica,"Full time"
"Josefina Zaragoza Lovato",19468911,10,jozalo@viajes.cl,josefina2962,yDI5AaM15fl,"+56 9 4473 0691",Diurno,"Más vida","Full time"
"Miguel Ángel Arriaga Munguía",16948384,1,MiguelmunguOAa@viajes.cl,miguel7623,DOt2o47Wuk95,"+56 2 1245 1491",Diurno,Banmédica,"Part time"
"Enrique Garica Calderón",9719177,8,enrique2388@viajes.cl,Enriquecalderón,Ux90Rcwvb6QiEjM,"+56 2 0555 3345",Diurno,Consalud,"Part time"
"Claudia Palomino Acevedo",23739103,9,claudia5131@viajes.cl,clpaac,aJuIGOl6,"+56 9 6633 7108",Nocturno,Fonasa,"Part time"
"María José Heredia Rojo",25292417,5,marOAa3368@viajes.cl,maría2370,R9ZRqC5Pk3uAhhps,"+56 2 5662 6246",Nocturno,Fonasa,"Full time"
"Gustavo Alvarado Orosco",5243703,2,gualor@viajes.cl,gustavo3171,BJoBYam2H6vfv0pj,"+56 9 2929 6494",Nocturno,"Más vida","Full time"
"Ignacio Villa Villa",12572373,10,ignacio8367@viajes.cl,Ignaciovilla,dQB7QJAOR4PHtU7I,"+56 2 5031 1955",Diurno,Fonasa,"Full time"
"Rocio Almaraz Ramírez",22152993,6,RocioramOArez@viajes.cl,roalra,SmI3bP82wB,"+56 9 5305 4900",Nocturno,Colmena,"Full time"
"Lorenzo Menéndez Marroquín",13217594,2,LorenzomarroquOAn@viajes.cl,lomema,tQ8qn4CBXi72Ck,"+56 2 6340 2907",Diurno,Banmédica,"Full time"
"Sra. Natalia Carrera Carvajal",4935377,4,Sra.carvajal@viajes.cl,srnacaca,7B31ez1qVe14tfi,"+56 9 7129 8981",Diurno,Colmena,"Full time"
"Ariadna Villalobos Reyes",2964521,3,arvire@viajes.cl,arvire,YSFOm76Wx0t4FF,"+56 2 7743 3508",Nocturno,Banmédica,"Part time"
"Ramón Batista Patiño",0,5,rabapa@viajes.cl,Ramónpatiño,,"+56 2 6729 2500",Nocturno,Fonasa,"Part time"
"Cristian Garay Feliciano",11394872,8,cristian2042@viajes.cl,crgafe,ppc8O0ZM,"+56 2 0904 5128",Nocturno,"Más vida","Full time"
"Sta. Magdalena Calvillo Gómez",2017529,10,sta.4460@viajes.cl,Sta.gómez,4WW7Uc1eUt,"+56 2 2565 6204",Nocturno,Banmédica,"Full time"
"Sr. Débora Zambrano Orellana",7844775,3,sr.7342@viajes.cl,srdézaor,ijCfCNkdzbUa4,"+56 2 1294 0765",Nocturno,Fonasa,"Part time"
"Fernando Puente Barrientos",13718669,1,fepuba@viajes.cl,Fernandobarrientos,s9U7bSZ2HrQz,"+56 2 0649 8516",Nocturno,Colmena,"Full time"
"Sr. Clara Chávez Medina",22601302,4,Sr.medina@viajes.cl,sr.7013,6Ex0q9CCEly,"+56 2 5581 7547",Nocturno,Fonasa,"Part time"
"Martín Apodaca Bahena",11871492,10,MartOAnbahena@viajes.cl,martín4959,TW6DpgGuHZW42,"+56 2 4671 5890",Nocturno,"Más vida","Full time"
"María del Carmen Roybal Fajardo",0,4,MarOAafajardo@viajes.cl,madecarofa,,"+56 2 5431 0836",Diurno,,"Part time"
"Agustín Arias Hernández",26310896,5,agarhe@viajes.cl,agarhe,6wOEC8c4b,"+56 9 0580 7740",Diurno,Banmédica,"Full time"
"Sra. Roberto Romo Córdova",5805884,10,sra.6692@viajes.cl,Sra.córdova,QNV44Sf22zPrMz8,"+56 2 5205 3433",Diurno,Fonasa,"Part time"
"Andrés Delagarza Ybarra",23663197,4,AndrOosybarra@viajes.cl,andrés8370,E63fRbcHFxHDRaQ,"+56 2 5295 6570",Nocturno,Consalud,"Part time"
"Sr. Tomás Naranjo Ulibarri",10439340,3,sr.5391@viajes.cl,srtonaul,jKr34Ag1,"+56 2 7110 8034",Diurno,"Más vida","Full time"
"Jerónimo Villalpando Blanco",4072896,1,JerOInimoblanco@viajes.cl,jerónimo5432,ewYjX7yUJMYv,"+56 2 4184 5899",Diurno,"Más vida","Full time"
"Diana Curiel Rivera",29651070,10,Dianarivera@viajes.cl,dicuri,QkHHEv2j,"+56 9 0724 6078",Diurno,Consalud,"Full time"
"Sr. Leonor Matos Cisneros",21677020,10,srlemaci@viajes.cl,Sr.cisneros,vnO1sysW8RNgJ,"+56 9 1353 6491",Diurno,"Más vida","Full time"
"José María Orta Monroy",12360329,10,josOo5571@viajes.cl,josé3161,pz6KY7Bk6liG,"+56 2 4195 3048",Diurno,Colmena,"Full time"
"Claudio Montero Hurtado",11086631,3,Claudiohurtado@viajes.cl,Claudiohurtado,AFYi8bm8Y3Gsu,"+56 9 0724 2362",Diurno,Colmena,"Full time"
"Sta. Luis Miguel Montalvo Saiz",15110175,5,Sta.saiz@viajes.cl,Sta.saiz,En2fH2INFYPJc,"+56 2 2796 3251",Diurno,"Más vida","Part time"
"Sra. Ángela Báez Sánchez",5614907,4,sra.626@viajes.cl,sránbásá,nHgy0j4eG,"0 0000 0000",Nocturno,Banmédica,
"José Emilio Meraz Corona",7990390,6,joemmeco@viajes.cl,joemmeco,fvET8pwZpdOmY8O,"+56 9 8631 9868",Nocturno,Fonasa,"Part time"
"Vicente Trejo Tello",22667160,9,Vicentetello@viajes.cl,vicente2967,m9PZIol3eqq0,"+56 2 9050 1830",Diurno,"Más vida","Part time"
"Sra. Inés Calderón Cazares",15485132,1,srincaca@viajes.cl,sra.3520,iEgR9KBEsh,"+56 2 2168 2050",Nocturno,"Más vida","Full time"
"Sra. Berta Montaño Quiñónez",15815791,8,srbemoqu@viajes.cl,srbemoqu,u2hF8U3Ht99K,"+56 9 5994 1433",Diurno,Consalud,"Part time"
"María Eugenia Córdova Reséndez",13834111,9,MarOAaresOondez@viajes.cl,maeucóre,xfy2lwAMHY,"+56 2 9219 7592",Diurno,Fonasa,"Part time"
"Ramón Batista Patiño",5733290,5,rabapa@viajes.cl,Ramónpatiño,tvh0eADZWFjZttd,"+56 2 6729 2500",Nocturno,Fonasa,"Part time"
"Dorotea Pedroza Almonte",8776695,10,dopeal@viajes.cl,dorotea7189,zQ43P9KIZ,"+56 2 1382 0883",Nocturno,Colmena,"Full time"
"Dolores Meraz Aguilera",14424730,2,Doloresaguilera@viajes.cl,Doloresaguilera,Vbyz5Aehf2Z44,"+56 9 1296 1998",Diurno,Colmena,"Part time"
"Ramón Villegas Ávalos",12099559,6,ramOIn738@viajes.cl,Ramónávalos,ikEtNvwoFWV3Gk3,"0 0000 0000",Nocturno,"Más vida",
"Rosa Bustos Feliciano",6655677,8,rosa4395@viajes.cl,Rosafeliciano,4oXIlv9D,"+56 2 5548 6858",Diurno,Fonasa,"Full time"
"Hernán Bétancourt Gonzales",15274845,10,hebOogo@viajes.cl,Hernángonzales,x4yFjiPTr0FDDF4,"+56 9 3540 9389",Diurno,Consalud,"Part time"
"Sta. María Teresa Serrato Agosto",13498841,10,stmateseag@viajes.cl,stmateseag,uub2rHjm,"+56 9 9628 5654",Diurno,Consalud,"Full time"
"Adán Rojas Leyva",19412472,4,adrole@viajes.cl,adán7243,y6S5fkakDYVuF,"+56 9 1972 1595",Diurno,"Más vida","Part time"
,8332364,7,Sta.montoya@viajes.cl,stjoedagmo,jwxd7Nfy4ll1G5PX,"+56 2 9211 2123",Nocturno,Banmédica,
"Samuel Barrientos Nájera",14682792,6,sabanOe@viajes.cl,sabaná,MvxdV2XQmC6,"+56 2 8943 6937",Diurno,Fonasa,"Full time"
"Enrique Garica Calderón",9719177,8,enrique2388@viajes.cl,Enriquecalderón,Ux90Rcwvb6QiEjM,"+56 2 0555 3345",Diurno,Consalud,"Part time"
"Jaime Páez Anguiano",28027164,10,japOean@viajes.cl,japáan,yU540WX9ilY,"+56 9 8886 4463",Nocturno,Consalud,"Part time"
"Lola Camacho Crespo",26551647,5,Lolacrespo@viajes.cl,locacr,2ECgE2eZF9,"+56 2 0020 3881",Diurno,Consalud,"Full time"
"Victoria Galindo Laboy",24661212,9,vigala@viajes.cl,Victorialaboy,jCFInz9Gcfp,"+56 9 9193 8424",Nocturno,Banmédica,"Full time"
"Elisa Zepeda Covarrubias",20008731,3,elzeco@viajes.cl,elisa9643,6EE8PcV38sOCzv,"+56 9 9778 6659",Nocturno,Consalud,"Part time"
"Sta. Berta Porras Aponte",5467282,9,sta.8315@viajes.cl,Sta.aponte,6xKudTNmnnlX8SH,"+56 2 0803 1298",Diurno,Fonasa,"Full time"
,975039,8,maguva@viajes.cl,maguva,7AbwxKf66SNX,"+56 9 7659 2881",,"Más vida",
"Dorotea Martínez Vásquez",5880472,10,domavOe@viajes.cl,Doroteavásquez,Gk6qS99zCc,"+56 2 4078 2065",Nocturno,Fonasa,"Full time"
"Jaime Esparza Laureano",14175553,6,jaime2469@viajes.cl,Jaimelaureano,80YNllX69X0D,"+56 9 0036 1250",Diurno,Banmédica,"Full time"
"Alfonso Tórrez Zepeda",1667154,1,alfonso275@viajes.cl,altóze,z6zZC23e0EPL4z,"+56 9 9885 1896",Nocturno,Banmédica,"Part time"
"Cristian León Villegas",17669119,10,Cristianvillegas@viajes.cl,,61hs6Ah0ZkvP6,"0 0000 0000",Diurno,"Más vida","Full time"
"Germán Araña Ponce",13087193,3,germOen7524@viajes.cl,Germánponce,vk8zaHwP8gMcLeW,"+56 2 1536 2319",Nocturno,Fonasa,"Full time"
"Antonio Núñez Collazo",3164384,8,Antoniocollazo@viajes.cl,annúco,DAqFNmWL3,"+56 9 9658 5457",Nocturno,Colmena,"Part time"
"Martín Apodaca Bahena",11871492,10,MartOAnbahena@viajes.cl,martín4959,TW6DpgGuHZW42,"+56 2 4671 5890",Nocturno,"Más vida","Full time"
"Raúl Navarrete Sepúlveda",3125751,4,raOUl428@viajes.cl,ranase,RRihb9Ay,"+56 2 8603 6813",Diurno,Colmena,"Full time"
"Agustín Canales Altamirano",11010011,6,agustOAn4619@viajes.cl,agustín1285,gGeZeW4QKXU5YhN,"0 0000 0000",Nocturno,Colmena,"Full time"
"Sra. Claudia Yáñez Godoy",11487178,8,Sra.godoy@viajes.cl,Sra.godoy,n9Qa0XBZQHljnoH,"+56 2 9081 1905",Diurno,"Más vida","Part time"
"Sr. Adriana Blanco Flórez",4310842,5,sr.4316@viajes.cl,sr.6083,3ob3cjX1,"+56 2 8781 7628",Nocturno,Consalud,"Full time"
"Catalina Vargas Ozuna",7195575,3,Catalinaozuna@viajes.cl,catalina7062,zwSpVoO4R,"+56 9 3491 9515",Nocturno,Colmena,"Part time"
"Sergio Quezada Altamirano",15300151,10,Sergioaltamirano@viajes.cl,sergio6998,uFTpEmKddj7xdDD,"+56 2 8215 7705",Diurno,Colmena,"Part time"
"Sra. David Verdugo Chacón",25461292,8,srdavech@viajes.cl,srdavech,yZ129dCeKpjk,"+56 9 1624 3541",Nocturno,"Más vida","Full time"
"Martín Rodríguez Alva",23246554,9,MartOAnalva@viajes.cl,martín6406,P72qKib0njUPa,"+56 2 3423 5629",Nocturno,"Más vida","Full time"
"Sta. Victoria Aguilera Abrego",22149095,9,sta.6264@viajes.cl,sta.2689,I6WR6AqsAZ,"+56 9 8860 3476",Nocturno,"Más vida","Full time"
"Carlota Cortés Zaragoza",3183011,7,cacoza@viajes.cl,carlota1847,bgYtXA7A,"+56 2 9589 5133",Diurno,"Más vida","Part time"
"Alfonso Perea Quintanilla",10241643,10,alpequ@viajes.cl,alfonso7261,39PoyN2v3FsmmCm7,"+56 9 1020 9770",Diurno,Fonasa,"Full time"
"Hugo Colunga Elizondo",29344681,4,Hugoelizondo@viajes.cl,hugo6872,5gS6hSaWmDHvlA6,"+56 2 7069 9754",Diurno,"Más vida","Part time"
"Mariano Aguayo Barrientos",6915840,4,Marianobarrientos@viajes.cl,maagba,5exar5D50GKNM,"+56 2 4478 6779",Nocturno,Banmédica,"Part time"
"Alberto Quintana Galindo",28729905,2,alberto3237@viajes.cl,Albertogalindo,RACKyurffi40U,"+56 9 1646 5019",Diurno,Fonasa,"Part time"
"Sr. Esperanza Varela Delrío",22897575,3,sresvade@viajes.cl,Sr.delrío,mckpd8KlI14Ar3,"+56 9 3523 7065",Diurno,Banmédica,"Full time"
"Lourdes Jiménez Quintero",11567449,8,lourdes1321@viajes.cl,Lourdesquintero,K0zOxdM87f,"+56 2 1400 4546",Diurno,Fonasa,"Full time"
"Hugo Torres Delrío",4214165,8,HugodelrOAo@viajes.cl,hugo7956,UKm12KXM77,"+56 9 6527 4912",Diurno,Colmena,"Part time"
"Sofia Ponce Cantú",18417511,8,sofia6992@viajes.cl,sopoca,mMx0O4PNrBc8mC,"+56 2 6658 3054",Diurno,Banmédica,"Full time"
"Sra. Patricia Aponte Rocha",25431171,5,Sra.rocha@viajes.cl,Sra.rocha,LQ6J0jBN,"+56 9 0336 2823",Nocturno,Fonasa,"Full time"
"Benito Gracia Alcántar",20194915,7,begral@viajes.cl,benito9318,8BK1M200JUw,"0 0000 0000",Nocturno,,"Part time"
"Gerardo Castellanos Trujillo",10024518,3,gerardo9129@viajes.cl,gecatr,EG3vL2GqTHn9xm,"+56 2 0811 7300",Nocturno,Consalud,"Full time"
"Daniel Deleón Barragán",2545593,2,daniel2268@viajes.cl,daniel4861,MuZyO962oX9B,"+56 9 5140 1856",Nocturno,Colmena,"Part time"
"Arturo Cisneros Roldán",1725723,4,arciro@viajes.cl,arturo4558,f6fRGUqRYpG,"+56 9 2493 2123",Nocturno,Consalud,"Part time"
"Catalina Domínguez Olivas",26272285,6,Catalinaolivas@viajes.cl,catalina1444,cEOMeg52kyBEZcnI,"+56 9 8762 5966",Diurno,"Más vida","Full time"
"Sonia Reyna Olivares",13731682,10,soreol@viajes.cl,Soniaolivares,XM8kwad4wyc,"+56 9 0904 1341",Diurno,Consalud,"Full time"
"Josefina Zaragoza Lovato",19468911,10,jozalo@viajes.cl,josefina2962,yDI5AaM15fl,"+56 9 4473 0691",Diurno,"Más vida","Full time"
"Sr. Guillermo Zambrano Zepeda",10612645,3,srguzaze@viajes.cl,srguzaze,qE0RVuQEBjEwC1T,"+56 9 6748 2921",Nocturno,Banmédica,"Full time"
"Manuela Vega Lebrón",4675202,3,mavele@viajes.cl,Manuelalebrón,3wOLQ8tWD,"+56 9 9795 5303",Diurno,"Más vida","Full time"
"Ramona Zambrano Jiménez",4488945,5,razaji@viajes.cl,Ramonajiménez,pDQh1Os8I,"+56 9 9750 5838",Diurno,Colmena,"Full time"
"Sra. Martín Espinoza Viera",7454960,8,Sra.viera@viajes.cl,srmaesvi,XLLiy4wHry,"+56 9 1323 7188",Diurno,Banmédica,"Full time"
"Ana Luisa Tapia Pacheco",16485572,4,Anapacheco@viajes.cl,Anapacheco,ayv4SnZJjVJw33lU,"+56 2 2212 3007",Diurno,Banmédica,"Part time"
"Guillermo Delacrúz Nieto",24496966,6,Guillermonieto@viajes.cl,guillermo3351,O2ejdWOM7,"+56 2 8077 1097",Nocturno,Consalud,"Part time"
"Rafael Chapa Gómez",25479766,10,rachgOI@viajes.cl,rafael5036,OZFT4xkEQRnj,"0 0000 0000",Diurno,"Más vida","Part time"
"Mayte Armenta Hernández",14232031,2,maarhe@viajes.cl,Maytehernández,GdvQn84U,"+56 2 9931 5923",Diurno,Consalud,"Full time"
"Marta Urías Cruz",16928843,7,marta9699@viajes.cl,marta572,vAUiEvlWt0v,"+56 9 4814 2071",Diurno,Consalud,"Part time"
"Sta. Mateo Berríos Valles",16357588,4,Sta.valles@viajes.cl,sta.1442,yucNclV0SiZUCrk0,"+56 2 4197 2961",Nocturno,Fonasa,"Part time"
"Adriana Quesada Araña",11205455,3,Adrianaarana@viajes.cl,adriana6888,19gjswFG8MG2,"+56 2 6294 1961",Diurno,"Más vida","Full time"
"Sra. Hernán Alcántar Casares",16379478,10,sra.3499@viajes.cl,srhealca,TBwokD0GU,"+56 2 1526 9754",Diurno,Fonasa,"Part time"
"José María Mercado Serna",28170378,1,josOo3692@viajes.cl,josé4061,fZNQdl50yrG,"+56 9 6911 3500",Nocturno,Consalud,"Part time"
"Miguel Ángel Bravo Carrasquillo",0,3,miOenbrca@viajes.cl,miánbrca,aRLSi8Og,"+56 9 7545 6554",Nocturno,,"Full time"
"Sta. María Soledad Lemus Olivas",3668684,7,sta.325@viajes.cl,stmasoleol,tnYy5um8QP5,"+56 2 5550 2573",Nocturno,Fonasa,"Part time"
"Gonzalo Lozada Regalado",22422162,2,Gonzaloregalado@viajes.cl,golore,wc8QXb57RUoA,"+56 2 7844 5486",Diurno,Banmédica,"Full time"
